CAT	ID	Name	DisplayName	Type	MaxCopyCount	MinPlayerCount	MaxPlayerCount	KeepTime	ReviveInSitu	RevieCycle	BanSkillMask	BattleRelationMask	CampType	FightList	NeedCampBuff	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	InvalidBuffMask	BanChangeTalent	CanSprint	QueueForSwitchWhenFull	CampQueue	IsTongWarMap	IsBattlefield	OperationMask	IsTongLeagueMap	bCanPK	bCanDuel	LimitTimes	ResourcePath	ScriptFile
battlefield	156	长安_安史之乱	长安·战乱	0	1	1	1800	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\长安_安史之乱\长安_安史之乱.jsonmap	
battlefield	158	天策_安史之乱	天策·战乱	0	1	1	1800	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\天策_安史之乱\天策_安史之乱.jsonmap	
battlefield	159	丐帮	丐帮	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\丐帮\丐帮.jsonmap	
battlefield	172	长安内城	长安城	0	1	1	1800	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	0	1	0					0	1	0	data\source\maps\长安内城\长安内城.jsonmap	
battlefield	186	冷香丘	浮香丘	2	512	1	34	2	0	160	0	2	5	0	0	0	0	16	0	0	0	0	256	0	1	1	0		1	7		0	0	0	data\source\maps\冷香丘\冷香丘.jsonmap	
battlefield	193	苍云	苍云	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\苍云\苍云.jsonmap	
battlefield	194	太原	太原	0	1	1	1000	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\太原\太原.jsonmap	
battlefield	213	长歌门	长歌门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\长歌门\长歌门.jsonmap	
battlefield	214	五台山	五台山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\五台山\五台山.jsonmap	
battlefield	215	千岛湖	千岛湖	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\千岛湖\千岛湖.jsonmap	
battlefield	216	阴山大草原	阴山大草原	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\阴山大草原\阴山大草原.jsonmap	
battlefield	217	黑戈壁	黑戈壁	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\黑戈壁\黑戈壁.jsonmap	
battlefield	239	洛阳城北	洛阳城	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\洛阳城北\洛阳城北.jsonmap	
battlefield	243	霸刀山庄	霸刀山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\霸刀山庄\霸刀山庄.jsonmap	
battlefield	259	竞技大师_华山之巅	竞技大师_华山之巅	0	1	1	200	10	1	0	0	0	1	0	0	1	1	16	1	0	1	1	0	0	0	1	0			7		0	1	0	data\source\maps\竞技大师_华山之巅\竞技大师_华山之巅.jsonmap	
battlefield	296	龙门寻宝	龙门绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\龙门寻宝\龙门寻宝.jsonmap	
battlefield	297	龙门寻宝_夜晚	龙门绝境·夜	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\龙门寻宝_夜晚\龙门寻宝_夜晚.jsonmap	
battlefield	322	洛道_李渡城	李渡鬼域	2	1024	1	100	2	0	160	2	2	5	0	0	0	0	16	0	0	0	0	256	0	0	1	0		1	7		0	0	0	data\source\maps\洛道_李渡城\洛道_李渡城.jsonmap	
battlefield	325	洞天福地岛	洞天福地岛	0	1	1	1900	10	1	0	0	0	1	0	0	1	1	16	1	0	1	0	0	0	1	1	0					1	1	0	data\source\maps\洞天福地岛\洞天福地岛.jsonmap	
battlefield	330	龙泉府	龙泉府	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\龙泉府\龙泉府.jsonmap	
battlefield	331	九寨沟	九寨沟	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\九寨沟\九寨沟.jsonmap	
battlefield	332	侠客岛	侠客岛	0	6	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\侠客岛\侠客岛.jsonmap	
battlefield	333	蓬莱	蓬莱	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\蓬莱\蓬莱.jsonmap	
battlefield	334	经首道源岛	经首道源岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\经首道源岛\经首道源岛.jsonmap	
battlefield	410	海岛绝境	沧溟绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\海岛绝境\海岛绝境.jsonmap	
battlefield	411	鲲鹏岛	鲲鹏岛	0	1	1	1000	10	1	0	0	0	4	0	0	0	1	16	1	0	0	1	0	0	1	1	1					1	1	0	data\source\maps\鲲鹏岛\鲲鹏岛.jsonmap	
battlefield	412	列星岛	列星岛	2	1024	1	14	2	0	160	512	2	5	0	0	0	0	1	0	0	0	0	8	0	0	1	0		1	7		0	0	0	data\source\maps\列星岛\列星岛.jsonmap	
battlefield	413	望扬镇_压力测试	望扬镇_压力测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\望扬镇_压力测试\望扬镇_压力测试.jsonmap	
battlefield	414	扬州_望扬镇_家园_004	扬州_望扬镇_家园_004	1	1024	1	1500	10	1	0	0	0	1	0	0	0	0	16	0	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\扬州_望扬镇_家园_004\扬州_望扬镇_家园_004.jsonmap	
battlefield	415	野狸岛	野狸岛	2	512	1	24	2	0	0	3	1	5	0	0	0	0	4	0	0	0	0	256	1	0	1	0		1	7		0	0	0	data\source\maps\野狸岛\野狸岛.jsonmap	
battlefield	419	凌雪阁	凌雪阁	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\凌雪阁\凌雪阁.jsonmap	
battlefield	444	蔷薇列岛	蔷薇列岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\蔷薇列岛\蔷薇列岛.jsonmap	
battlefield	457	望扬镇_单房屋测试	望扬镇_单房屋测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\望扬镇_单房屋测试\望扬镇_单房屋测试.jsonmap	
battlefield	459	范阳	范阳	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	0	data\source\maps\范阳夜变\范阳夜变.jsonmap	
battlefield	463	七秀_家园	七秀_家园	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\七秀_家园\七秀_家园.jsonmap	
battlefield	464	衍天宗	衍天宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\衍天宗\衍天宗.jsonmap	
battlefield	465	望扬镇_单房屋	望扬镇_单房屋	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\望扬镇_单房屋\望扬镇_单房屋.jsonmap	
battlefield	473	万花_乱世	万花·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\万花_乱世\万花_乱世.jsonmap	
battlefield	474	七秀_乱世	七秀·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\七秀_乱世\七秀_乱世.jsonmap	
battlefield	475	少林_乱世	少林·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\少林_乱世\少林_乱世.jsonmap	
battlefield	488	藏剑山庄_乱世	藏剑山庄·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\藏剑山庄_乱世\藏剑山庄_乱世.jsonmap	
battlefield	512	白龙绝境	白龙绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\白龙绝境\白龙绝境.jsonmap	
battlefield	523	相州_北墟河堤	北墟河堤	0	1	1	1600	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	0	data\source\maps\相州_漳水南路\相州_漳水南路.jsonmap	
battlefield	524	赤岬山城	赤岬山城	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	0	data\source\maps\白帝江关\白帝江关.jsonmap	
battlefield	525	黑山林海	黑山林海	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\黑山林海\黑山林海.jsonmap	
battlefield	526	北天药宗	北天药宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\北天药宗\北天药宗.jsonmap	
battlefield	532	天原绝境	天原绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\天原绝境\天原绝境.jsonmap	
battlefield	576	河阳	河阳	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	0	data\source\maps\河阳之战\河阳之战.jsonmap	
battlefield	578	刀宗	刀宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\刀宗\刀宗.jsonmap	
battlefield	579	百溪	百溪	0	10	1	1500	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\百溪\百溪.jsonmap	
battlefield	580	烂柯山	烂柯山	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\烂柯山\烂柯山.jsonmap	
battlefield	581	楚州	楚州	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\楚州\楚州.jsonmap	
battlefield	582	润扬	晟江	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\润扬\润扬.jsonmap	
battlefield	589	羊村	羊村大作战	2	512	1	5	2	0	160	0	2	5	0	0	0	0	16	0	0	0	0	256	0	0	1	0		1	7		0	0	0	data\source\maps\羊村\羊村.jsonmap	
battlefield	590	羊村_世界	羊村	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	0	0	0	0	0	0	1	1	0					0	0	0	data\source\maps\羊村\羊村.jsonmap	
battlefield	642	万灵山庄	万灵山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\万灵山庄\万灵山庄.jsonmap	
battlefield	645	洱海绝境	洱海绝境	2	1024	1	108	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\洱海绝境\洱海绝境.jsonmap	
battlefield	647	银霜口	银霜口	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\银霜口\银霜口.jsonmap	
battlefield	666	南诏段氏	南诏段氏	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\南诏段氏\南诏段氏.jsonmap	
battlefield	673	河西瀚漠	河西瀚漠	0	2	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\河西瀚漠\河西瀚漠.jsonmap	
battlefield	676	龙门寻宝	龙门绝境	2	512	1	108	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\龙门寻宝\龙门寻宝.jsonmap	
battlefield	677	龙门寻宝	龙门绝境	2	512	1	108	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\龙门寻宝\龙门寻宝.jsonmap	
battlefield	689	帮会联赛_2024	九素云峰	2	2048	1	210	120	0	160	0	2	5	0	0	0	0	8	0	0	0	0	256	0	0	1	0		1	7	1	0	0	0	data\source\maps\帮会联赛_2024\帮会联赛_2024.jsonmap	
battlefield	701	长安_皇城	皇城	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\长安_皇城\长安_皇城.jsonmap	
battlefield	709	林海绝境	林海绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	32	0	0	0	0	8	1	0	1	0		1	7		0	0	0	data\source\maps\林海绝境\林海绝境.jsonmap	
battlefield	712	雪域关城	雪域关城	2	512	1	34	2	0	160	0	2	5	0	0	0	0	16	0	0	0	0	256	0	0	1	0		1	7		0	0	0	data\source\maps\雪域关城\雪域关城.jsonmap	
battlefield	713	伊丽川	伊丽川	0	2	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\伊丽川\伊丽川.jsonmap	
battlefield	715	林海绝境	林海绝境·纷争	2	512	1	118	2	0	160	512	2	5	0	0	0	0	32	0	0	0	0	8	1	0	1	0		1	7		0	0	0	data\source\maps\林海绝境\林海绝境.jsonmap	
battlefield	718	无相楼	永宁湾	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\无相楼\无相楼.jsonmap	
battlefield	790	扬刀大会_擎霄山	扬刀大会·擎霄山	2	2048	1	10	2	0	0	8	2	4	0	0	0	0	1	0	0	0	0	8	0	0	1	0		1	7		0	0	0	data\source\maps\扬刀大会_擎霄山\扬刀大会_擎霄山.jsonmap	
battlefield	801	ACT_大富翁	大富翁	2	1024	1	4	1	0	160	0	0	5	0	0	0	0	16	0	0	0	0	256	0	0	1	0		1	7		0	0	0	data\source\maps\ACT_大富翁\ACT_大富翁.jsonmap	
battlefield	806	洛阳城西	洛阳城西	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\洛阳城西\洛阳城西.jsonmap	scripts/Map/洛阳城西/洛阳城西.lua
battlefield	807	欢乐谷	鹅鸭大游园	2	1024	1	10	1	0	160	0	2	1	1	0	0	0	16	0	0	0	0	128	0	0	1			1			0	0	0	data\source\maps\欢乐谷\欢乐谷.jsonmap	scripts/Map/ACT_三方杀/ACT_三方杀.lua
tongwar	9	洛道	洛道	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\洛道\洛道.jsonmap	
tongwar	10	寇岛	寇岛	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\寇岛\寇岛.jsonmap	
tongwar	12	枫华谷	枫华谷	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\枫华谷\枫华谷.jsonmap	
tongwar	13	金水镇	金水镇	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	0	data\source\maps\金水镇\金水镇.jsonmap	
tongwar	21	巴陵县	巴陵县	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\巴陵县\巴陵县.jsonmap	
tongwar	22	南屏山	南屏山	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\南屏山\南屏山.jsonmap	
tongwar	23	龙门荒漠	龙门荒漠	0	1	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\龙门荒漠\龙门荒漠.jsonmap	
tongwar	30	昆仑	昆仑	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\昆仑\昆仑.jsonmap	
tongwar	35	瞿塘峡	瞿塘峡	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\瞿塘峡\瞿塘峡.jsonmap	
tongwar	100	白龙口	白龙口	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\白龙口\白龙口.jsonmap	
tongwar	101	无量山	无量山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\无量山\无量山.jsonmap	
tongwar	103	融天岭	融天岭	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\融天岭\融天岭.jsonmap	
tongwar	104	黑龙沼	黑龙沼	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\黑龙沼\黑龙沼.jsonmap	
tongwar	105	苍山洱海	苍山洱海	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\苍山洱海\苍山洱海.jsonmap	
tongwar	139	枫华谷_安史之乱	枫华谷·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\枫华谷_安史之乱\枫华谷_安史之乱.jsonmap	
tongwar	149	帮会约战	雪原争锋	2	2048	1	54	2	0	160	256	216	5	0	0	0	0	16	0	0	0	0	256	0	1	1	0	1		7		0	0	0	data\source\maps\帮会约战\帮会约战.jsonmap	
tongwar	151	洛阳_安史之乱	洛阳·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\洛阳_安史之乱\洛阳_安史之乱.jsonmap	
tongwar	153	马嵬驿	马嵬驿	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	0	data\source\maps\马嵬驿\马嵬驿.jsonmap	
tongwar	156	长安_安史之乱	长安·战乱	0	1	1	1800	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\长安_安史之乱\长安_安史之乱.jsonmap	
tongwar	214	五台山	五台山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\五台山\五台山.jsonmap	
tongwar	215	千岛湖	千岛湖	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\千岛湖\千岛湖.jsonmap	
tongwar	216	阴山大草原	阴山大草原	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\阴山大草原\阴山大草原.jsonmap	
tongwar	217	黑戈壁	黑戈壁	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\黑戈壁\黑戈壁.jsonmap	
tongwar	239	洛阳城北	洛阳城	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\洛阳城北\洛阳城北.jsonmap	
tongwar	259	竞技大师_华山之巅	竞技大师_华山之巅	0	1	1	200	10	1	0	0	0	1	0	0	1	1	16	1	0	1	1	0	0	0	1	0			7		0	1	0	data\source\maps\竞技大师_华山之巅\竞技大师_华山之巅.jsonmap	
tongwar	325	洞天福地岛	洞天福地岛	0	1	1	1900	10	1	0	0	0	1	0	0	1	1	16	1	0	1	0	0	0	1	1	0					1	1	0	data\source\maps\洞天福地岛\洞天福地岛.jsonmap	
tongwar	330	龙泉府	龙泉府	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\龙泉府\龙泉府.jsonmap	
tongwar	334	经首道源岛	经首道源岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\经首道源岛\经首道源岛.jsonmap	
tongwar	444	蔷薇列岛	蔷薇列岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\蔷薇列岛\蔷薇列岛.jsonmap	
tongwar	473	万花_乱世	万花·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\万花_乱世\万花_乱世.jsonmap	
tongwar	474	七秀_乱世	七秀·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\七秀_乱世\七秀_乱世.jsonmap	
tongwar	475	少林_乱世	少林·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\少林_乱世\少林_乱世.jsonmap	
tongwar	488	藏剑山庄_乱世	藏剑山庄·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\藏剑山庄_乱世\藏剑山庄_乱世.jsonmap	
tongwar	525	黑山林海	黑山林海	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\黑山林海\黑山林海.jsonmap	
tongwar	579	百溪	百溪	0	10	1	1500	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\百溪\百溪.jsonmap	
tongwar	580	烂柯山	烂柯山	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\烂柯山\烂柯山.jsonmap	
tongwar	581	楚州	楚州	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\楚州\楚州.jsonmap	
tongwar	582	润扬	晟江	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\润扬\润扬.jsonmap	
tongwar	627	跨服_烂柯山	跨服·烂柯山	0	100	1	1600	10	1	0	0	0	4	0	0	1	0	16	0	0	0	0	0	0	1	1	0			7		1	1	0	data\source\maps\烂柯山\烂柯山.jsonmap	
tongwar	647	银霜口	银霜口	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\银霜口\银霜口.jsonmap	
tongwar	656	阴山大草原_攻防分线	阴山大草原·分线	0	9	1	1000	10	1	0	0	0	4	0	0	1	0	16	0	0	1	0	0	0	1	1	0					1	1	0	data\source\maps\阴山大草原\阴山大草原.jsonmap	
tongwar	673	河西瀚漠	河西瀚漠	0	2	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\河西瀚漠\河西瀚漠.jsonmap	
tongwar	689	帮会联赛_2024	九素云峰	2	2048	1	210	120	0	160	0	2	5	0	0	0	0	8	0	0	0	0	256	0	0	1	0		1	7	1	0	0	0	data\source\maps\帮会联赛_2024\帮会联赛_2024.jsonmap	
tongwar	697	河西瀚漠_跨服	跨服·河西瀚漠	0	100	1	1600	10	1	0	0	0	4	0	0	1	0	16	0	0	0	0	0	0	1	1	0			7		1	1	0	data\source\maps\河西瀚漠_跨服\河西瀚漠_跨服.jsonmap	
tongwar	701	长安_皇城	皇城	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\长安_皇城\长安_皇城.jsonmap	
tongwar	713	伊丽川	伊丽川	0	2	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\伊丽川\伊丽川.jsonmap	
tongwar	806	洛阳城西	洛阳城西	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\洛阳城西\洛阳城西.jsonmap	scripts/Map/洛阳城西/洛阳城西.lua
campfight	1	稻香村	稻香村	0	1	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	1	1	0					0	0	0	data\source\maps\稻香村\稻香村.jsonmap	
campfight	2	万花	万花	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\万花\万花.jsonmap	
campfight	3	1024_蓝天白云	1024_蓝天白云	0	1	1	1200	10	1	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_蓝天白云\1024_蓝天白云.jsonmap	
campfight	5	少林	少林	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\少林\少林.jsonmap	
campfight	6	扬州	扬州	0	1	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\扬州\扬州.jsonmap	
campfight	7	纯阳	纯阳	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\纯阳\纯阳.jsonmap	
campfight	8	洛阳	洛阳	0	1	1	1500	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\洛阳\洛阳.jsonmap	
campfight	9	洛道	洛道	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\洛道\洛道.jsonmap	
campfight	10	寇岛	寇岛	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\寇岛\寇岛.jsonmap	
campfight	11	天策	天策	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\天策\天策.jsonmap	
campfight	12	枫华谷	枫华谷	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\枫华谷\枫华谷.jsonmap	
