AnimationID	KindID	SheathType	AnimationRatio	AnimationSpeed	IsLoop	AnimationFile	ShadowFile	是否禁止自动转头	IsLookAtCamera(0面朝前方，1跟随焦点，2无视该功能）	PoseState	锁定朝向
380					1	data\source\player\M1\动作\M1_A081_打坐b01.ani					
381	29				0	data\source\player\M1\动作\M1_A081_Ls打坐b02.ani					
382					0	data\source\player\M1\动作\M1_A081_打坐c.ani					
383	16				0	data\source\player\M1\动作\M1_A081_小跳a.ani					
384	17				1	data\source\player\M1\动作\M1_A081_小跳b.ani					
385	18				0	data\source\player\M1\动作\M1_A081_小跳c.ani					
386	19				0	data\source\player\M1\动作\M1_A081_二段跳a.ani					
387	20				0	data\source\player\M1\动作\M1_A081_小跳b.ani					
388	21				1	Data\source\player\M1\动作\M1_A081_小跳c.ani					
389	31				0	data\source\player\M1\动作\M1_A081_Ls表现04_HD.tani					
390	31				0	data\source\player\M1\动作\M1_A081_Rs表现04_HD.tani					
403	31	1			0	data\source\player\M1\动作\M1b02ty外装36_腊八粥01_HD.tani					
404	31	1			0	data\source\player\M1\动作\M1b02ty舞烟花_02_HD.tani					
405	31	1			0	data\source\player\M1\动作\M1b02ty舞烟花_02_HD.tani					
406	31	1			0	data\source\player\M1\动作\M1b02ty外装36_腊八粥01_HD.tani					
407	31	1			0	data\source\player\M1\动作\M1b02ty外装36_腊八粥01_HD.tani					
408	31	1			0	data\source\player\M1\动作\M1b01ty披风展示02_黑蓝.tani					
409	31	1			0	data\source\player\M1\动作\M1b01ty披风展示02_玉池塘.tani					
410	31	1			0	data\source\player\M1\动作\M1b01ty披风展示02_芦苇.tani					
411	31	1			0	data\source\player\M1\动作\M1b01ty披风展示02_阿黄.tani					
412	31	1			0	data\source\player\M1\动作\m1b01ty披风展示02_凤凰.tani					
413	31	1			0	data\source\player\M1\动作\M1b01ty披风展示02_红绳_HD.tani					
414	31	1			0	Data\source\player\M1\动作\M1_A135_L_pst01_汤圆HD.tani					
415	31	1			0	Data\source\player\M1\动作\M1_A135_L_pst02.ani					
416	29	1			0	Data\source\player\M1\动作\M1_A135_L_pst03.ani					
417	29	1			0	Data\source\player\M1\动作\M1_A135_L_pst03.ani					
418	29	1			0	Data\source\player\M1\动作\M1_A135_L_pst03.ani					
419	31	1			0	Data\source\player\M1\动作\M1_A135_R_pst01_汤圆HD.tani					
420	31	1			0	Data\source\player\M1\动作\M1_A135_R_pst02.ani					
421	29	1			0	Data\source\player\M1\动作\M1_A135_R_pst03.ani					
422	31	1			0	Data\source\player\M1\动作\M1_A135_放汤圆_汤圆HD.tani					
423	31	1			0	Data\source\player\M1\动作\M1_A135_呼唤.ani					
424	31	1			0	Data\source\player\M1\动作\M1_A135_上L插槽.ani					
425	31	1			0	Data\source\player\M1\动作\M1_A135_上R插槽.ani					
426	42	1			0	data\source\player\M1\动作\m1h特效马01_HD.tani					
427	42	1			0	data\source\player\M1\动作\M1H特效马02_撒花HD.tani					
428	31					已占用					
429	31					已占用					
430	31					已占用					
431	31					已占用					
432	31					已占用					
433	31					已占用					
434	31	1				Data\source\player\M1\动作\M1_A135_放汤圆_汤圆HD.tani					
435	31	1				Data\source\player\M1\动作\M1_A135_放汤圆_汤圆HD.tani					
436	31	1				Data\source\player\M1\动作\M1_A135_放汤圆_汤圆HD.tani					
437	31										
438	31	1			0	data\source\player\M1\动作\M1b01ty外装38_伞舞01.tani					
439	31	1			0	data\source\player\M1\动作\M1b02ty开伞01_wq.tani					
440	31	1			0	data\source\player\M1\动作\M1b02ty收伞01_wq.tani					
441	42	1			0	data\source\player\M1\动作\M1H马具01_pst01_的卢马.tani					
442	42	1			0	data\source\player\M1\动作\M1H星辰鞍01_pst01.tani					
443	42	1			0	data\source\player\M1\动作\M1b02ty马具03_莲座01.ani					
444	14	2			0	data\source\player\m1\动作\m1s04tc技能22_撼HD01.tani			2		
445	14	2			0	data\source\player\m1\动作\m1s04tc技能29_战八方hd.tani			2		
446	14	2			0	data\source\player\M1\动作\M1stc04技能01-04a.tani			2		
447	14	2			0	data\source\player\M1\动作\M1stc04技能01-05a.tani			2		
448	14	2			0	data\source\player\M1\动作\M1stc04技能01-01a.tani			2		
449	15	2			0	data\source\player\m1\动作\m1s04tc技能13_龙牙hd_aoe.tani			2		
450	14	2			0	data\source\player\m1\动作\m1s04tc技能11a_穿云hd.tani			2		
451	14	2			0	data\source\player\M1\动作\M1stc04枪攻击01-陆战.tani			2		
453	14	2			0	data\source\player\m1\动作\m1s04tc技能11b_穿云hd.tani			2		
454	14	2			0	data\source\player\m1\动作\m1s04tc技能21_定军HD.tani			2		
455	15	2			0	data\source\player\m1\动作\m1s04tc技能13_龙牙hd.tani			2		
456	15	2			0	data\source\player\m1\动作\m1s04tc技能14a_突HD.tani			2		1
457	15	2			0	data\source\player\m1\动作\m1s04tc技能14b_突HD.tani			2		
458	15	2			0	data\source\player\M1\动作\M1stc04枪攻击10.tani			2		
459	15	2			0	data\source\player\M1\动作\M1stc04枪攻击09.tani			2		
460	14	2			0	data\source\player\m1\动作\m1s04tc技能22_撼HD.tani			2		
461	14	2			0	data\source\player\m1\动作\M1s04tc技能25_啸如虎01HD.tani			2		
462	14	2			0	data\source\player\M1\动作\M1stc04技能01-02.tani			2		
463	14	2			0	data\source\player\M1\动作\M1stc04技能01-03.tani			2		
464	14	2			0	data\source\player\m1\动作\m1s04tc技能23_守如山HD.tani			2		
465	14	2			0	data\source\player\m1\动作\m1s04tc技能24_疾如风hd.tani			2		
466	15	2			0	data\source\player\M1\动作\M1stc04枪攻击08.tani			2		
467	15	2			0	data\source\player\m1\动作\m1s04tc技能17_灭HD.tani			2		
472	14	2			0	data\source\player\m1\动作\m1s04tc技能12_龙吟HD.tani			2		
473	15	2			0	data\source\player\m1\动作\m1s04tc技能20_沧月hd.tani			2		
474	14	2			0	data\source\player\m1\动作\m1s04tc技能15_御HD.tani			2		
475	14	2			0	data\source\player\m1\动作\m1s04tc技能19_崩HD.tani			2		
477	14	1			0	data\source\player\M1\动作\M1stc04技能03_吹哨子HD.tani			2		
478	68	2			1	data\source\player\m1\动作\m1s04tc技能16_疾HD.tani			2		1
480	55	1			1	data\source\player\M1\动作\M1stc04蓄力01-陆战01.tani			2		
481	14	1			0	data\source\player\M1\动作\M1stc04枪攻击20-陆战01.tani			2		
482	14	2			0	data\source\player\M1\动作\M1stc04枪攻击21-陆战.ani			2		
483	14	1			0	data\source\player\M1\动作\m1stc04蓄力01-骑乘骑射hd.tani			2		
484	14	1			0	data\source\player\M1\动作\m1stc04枪攻击20-骑乘骑射hd.tani			2		
485	15	2			0	data\source\player\m1\动作\m1s04tc技能31_霹雳HD.tani			2		
486	14	2			0	data\source\player\M1\动作\M1stc04buff01_zp背水一战.tani			2		
487	15	2			0	data\source\player\M1\动作\M1s04tc技能18a_渊HD.tani			2		
488	30	2			0	data\source\player\m1\动作\m1s04tc技能18b_渊HD.tani			2		
489	52	2			0	data\source\player\M1\动作\m1stc04红莲龙胆01_01_hd.tani			2		
490	29	2			1	data\source\player\M1\动作\M1stc04红莲龙胆02_01.tani			2		
491	30	2			0	data\source\player\M1\动作\M1stc04红莲龙胆03_01_HD.tani			2		
492	30	2			0	data\source\player\M1\动作\M1stc04红莲龙胆05_01_HD.tani			2		
493	15	2			0	data\source\player\M1\动作\m1stc04红莲龙胆03_01_hd.tani			2		
494	14	2			0	data\source\player\M1\动作\M1stc04技能02-01a.tani			2		
495	55	1			0	data\source\player\m1\动作\m1stc04技能04_号令三军hd.tani			2		
500	15	2			0	data\source\player\M1\动作\M1s05qx剑技能24_江海凝光HD.tani			2		
501	14	2			0	data\source\player\M1\动作\M1sqx05双剑攻击04.tani			2		
502	15	2			0	data\source\player\M1\动作\M1sqx05双剑攻击03-02.tani			2		
503	15	2			0	data\source\player\M1\动作\M1s05qx剑技能15_剑气长江hd.tani			2		
504	15	2			0	data\source\player\M1\动作\M1s05qx剑技能14_剑转流云HD.tani			2		
505	15	2			0	data\source\player\M1\动作\M1sqx05双剑攻击05.tani			2		
506	15	2			0	data\source\player\M1\动作\M1sqx05袖舞02.tani			2		
507	52	1			0	data\source\player\M1\动作\M1s05qx扇技能14_回雪HD.tani			2		
508	14	1			0	data\source\player\M1\动作\M1s05qx扇技能11_上元HD.tani			2		
509	15	1			0	data\source\player\M1\动作\M1s05qx扇技能17_跳珠HD.tani			2		
510	52	1			1	data\source\player\M1\动作\M1s05qx扇技能21_左旋HD.tani			2		
511	14	1			0	data\source\player\M1\动作\M1s05qx扇技能12_风袖HD.tani			2		
512	14	2			0	data\source\player\M1\动作\M1s05qx剑技能21_繁音急节HD.tani			2		
513	14	1			0	data\source\player\M1\动作\M1s05qx扇技能15_王母HD.tani			2		
514	14	1			0	data\source\player\M1\动作\M1s05qx扇技能13_翔鸾HD.tani			2		
515	15	2			0	data\source\player\M1\动作\M1s05qx剑舞开始_HD.tani			2		
516	2	2			1	data\source\player\M1\动作\M1sqx05剑舞待机01.ani			2		
517	14	2			0	data\source\player\M1\动作\M1s05qx剑技能25_雷霆震怒hd.tani			2		
518	15	2			0	data\source\player\M1\动作\M1s05qx剑技能23_帝骖龙翔HD.tani			2		
519	15	2			0	data\source\player\M1\动作\M1sqx05袖舞14-01.tani			2		
520	14	2			0	data\source\player\M1\动作\M1s05qx剑技能20_天地低昂hd.tani			2		
521	14	2			0	data\source\player\M1\动作\M1s05qx剑技能26_绛唇珠袖hd.tani			2		
522	14	2			0	data\source\player\M1\动作\M1s05qx剑技能11_剑心HD.tani			2		
523	14	2			0	data\source\player\M1\动作\M1sqx05袖舞14-02.tani			2		
524	14	2			0	data\source\player\M1\动作\M1s05qx剑技能18_婆罗门hd.tani			2		
525	15	2			0	data\source\player\M1\动作\M1s05qx扇技能18_蝶弄足HD.tani			2		
526	15	2			0	data\source\player\M1\动作\M1s05qx剑技能19_龙池乐HD.tani			2		
527	14	2			0	data\source\player\M1\动作\M1s05qx剑技能27_雨霖铃HD.tani			2		
528	14	2			0	data\source\player\M1\动作\M1s05qx剑技能22_鹊踏枝HD.tani			2		
529	14	2			0	data\source\player\M1\动作\M1sqx05七秀技能05-02.tani			2		
530	55	1			1	data\source\player\M1\动作\M1s05qx扇技能19a_心鼓弦HD.tani			2		
531	14	1			0	data\source\player\M1\动作\M1s05qx扇技能19b_心鼓弦HD.tani			2		
532	14	2			0	data\source\player\M1\动作\M1sqx05七秀技能07-02.tani			2		
533	14	1			0	data\source\player\M1\动作\M1s05qx扇技能20_水榭花盈HD.tani			2		
534	60	2			1	data\source\player\M1\动作\M1s05qx剑舞待机a.ani			2		
535	11	2			1	data\source\player\M1\动作\M1sqx05蓄力01.ani			2		
536	15	2			0	data\source\player\M1\动作\M1s05qx剑技能16_剑影留痕HD.tani			2		
537	2	2			1	data\source\player\M1\动作\M1sqx05袖舞02-02.tani			2		
538	50	2			0	data\source\player\M1\动作\M1s05qx剑技能12_玳弦急曲HD.tani			2		
539	15	2			0	data\source\player\M1\动作\M1s05qx剑技能13_剑破虚空HD.tani			2		
540	52	2			1	data\source\player\M1\动作\M1sqx05袖舞01_zp从花细蝶.tani			2		
541	15	2			0	data\source\player\M1\动作\M1sqx05buff01_zp霓裳劲舞.tani			2		
542	55	1			1	data\source\player\M1\动作\M1s05qx扇技能16a_妙舞HD.tani			2		
543	14	1			0	data\source\player\M1\动作\M1s05qx扇技能16b_妙舞HD.tani			2		
544	52	2		0.8	0	data\source\player\M1\动作\M1b06sh扇伞舞_01.tani					
545	52	2			1	data\source\player\m1\动作\m1b02dj吹笛子01_01_hd.tani					
546	31	1			1	data\source\player\M1\动作\M1sqx05袖舞06-02.tani			2		
547	31	2			1	data\source\player\M1\动作\M1sqx05袖舞06-01.tani			2		
548	31	1			1	data\source\player\M1\动作\M1sqx05复活蓄力天赋01.tani			2		
549	15	2			0	data\source\player\M1\动作\M1s05qx剑舞结束_HD.tani			2		
550	16				0	data\source\player\M1\动作\M1b05ty持武器小跳a.tani			2		
551	17				1	data\source\player\M1\动作\M1b05ty持武器小跳b.ani			2		
552	18				0	data\source\player\M1\动作\M1b05ty持武器小跳c.tani			2		
553	19				0	data\source\player\M1\动作\M1b05ty持武器二段跳a.tani					
554	20				1	data\source\player\M1\动作\M1b05ty持武器二段跳b.ani					
555	21				0	data\source\player\M1\动作\M1b05ty持武器二段跳c.tani					
556	6				0	data\source\player\M1\动作\M1b05ty挪步左.tani					
557	6				0	data\source\player\M1\动作\M1b05ty挪步右.tani					
558	15	2			0	data/source/player/M1/动作/M1s05qx剑技能17_余寒映日HD.tani			2		
559	14	2			0	data\source\player\M1\动作\M1sqx05七秀技能08_01.tani			2		
560	50	2			0	data\source\player\M1\动作\M1s05qx剑技能12_玳弦急曲HD.tani			2		
561	15	2			0	data\source\player\M1\动作\M1b01aq攻击21粉色子弹.tani					
562	1	1			1	data\source\player\M1\动作\M1H绵羊_st01.ani					
563	56	1			1	data\source\player\M1\动作\M1H绵羊_st01.ani					
564	5	1		1	1	data\source\player\M1\动作\M1H绵羊_run01.ani					
565	6	1			1	data\source\player\M1\动作\M1H绵羊_st01.ani					
566	6	1			1	data\source\player\M1\动作\M1H绵羊_st01.ani					
567	16	0			0	data\source\player\M1\动作\M1H绵羊_小跳01a.ani					
568	17	1			1	data\source\player\M1\动作\M1H绵羊_小跳01b.ani					
569	18	0			0	data\source\player\M1\动作\M1H绵羊_小跳01c.ani					
570	42	1			0	data\source\player\M1\动作\M1H绵羊_pst01.ani					
571	42	1			0	data\source\player\M1\动作\M1H绵羊_pst02.ani					
572	42	1			0	data\source\player\M1\动作\M1H绵羊_pst03.ani					
573	31	1			0	data\source\player\M1\动作\M1H绵羊_上羊.ani					
574	31	1			0	data\source\player\M1\动作\M1b01ty持包表现05_猫袋HD.tani					
575	31	1			0	data\source\player\M1\动作\M1b01ty持包表现05a_猫袋HD.tani					
576	31	1			0	data\source\player\M1\动作\M1b01ty持包表现06_狗袋HD.tani					
577	31	1			0	data\source\player\M1\动作\M1b01ty持包表现06a_狗袋HD.tani					
578	7	1				data\source\player\M1\动作\M1b01ty亮包01_猫袋hd.tani					
579	60	1			1	data\source\player\M1\动作\M1b01ty持包待机03.ani					
580	56	1			1	data\source\player\M1\动作\M1b01ty持包行走01.ani					
581	5	1			1	data\source\player\M1\动作\M1b01ty持包奔跑01.ani					
582	6	1				data\source\player\M1\动作\M1b01ty持包挪步左01.ani					
583	6	1				data\source\player\M1\动作\M1b01ty持包挪步右01.ani					
584	57	1			1	data\source\player\M1\动作\M1b01ty持包后退01.ani					
585	58	1			1	data\source\player\M1\动作\M1b01ty持包后退02.ani					
586	7	1				data\source\player\M1\动作\M1b01ty收包01_猫袋hd.tani					
587	7	1				data\source\player\M1\动作\m1b01ty亮包01_狗袋hd.tani					
588	60	1			1	data\source\player\M1\动作\M1b01ty持包待机04.ani					
589	56	1			1	data\source\player\M1\动作\M1b01ty持包行走01.ani					
590	5	1			1	data\source\player\M1\动作\M1b01ty持包奔跑01.ani					
591	6	1				data\source\player\M1\动作\M1b01ty持包挪步左01.ani					
592	6	1				data\source\player\M1\动作\M1b01ty持包挪步右01.ani					
593	57	1			1	data\source\player\M1\动作\M1b01ty持包后退01.ani					
594	58	1			1	data\source\player\M1\动作\M1b01ty持包后退02.ani					
595	7	1				data\source\player\M1\动作\m1b01ty收包01_狗袋hd.tani					
600	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能03-01.tani			2		
601	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能01-01.tani			2		
602	14	2		1.15	0	data\source\player\M1\动作\M1scy03气攻击01-01.tani			2		
603	14	2			0	data\source\player\m1\动作\m1s03cy剑技能12_剑飞HD.tani			2		
604	15	2			0	data/source/player/M1/动作/M1s03cy剑技能13_万剑HD.tani			2		
605	14	2			0	data/source/player/m1/动作/m1s03cy剑技能11b_三环HD.tani			2		
606	14	2			0	data/source/player/m1/动作/m1s03cy剑技能14_无我无剑HD.tani			2		
607	14	2			0	data\source\player\m1\动作\m1scy03纯阳技能11_大道无术hd.tani			2		
608	14	2			0	data/source/player/m1/动作/m1s03cy剑技能15_人剑合一hd.tani			2		
609	14	2		1.15	0	data\source\player\M1\动作\m1s03cy气技能17_太极HD.tani			2		
610	15	2			0	data\source\player\m1\动作\m1s03cy气技能11_两仪HD.tani			2		
611	14	2			0	data\source\player\m1\动作\m1s03cy气技能18_三才hd.tani			2		
612	55	2			1	data\source\player\m1\动作\m1s03cy气技能16a_四象HD.tani			2		
613	14	2			0	data\source\player\m1\动作\m1s03cy气技能16b_四象HD.tani			2		
614	14	2		1.15	0	data\source\player\M1\动作\M1scy03纯阳技能09-02.tani			2		
615	52	2			1	data\source\player\m1\动作\m1s03cy气技能14_六合HD.tani			2		
616	55	2			1	data\source\player\m1\动作\m1s03cy气技能15a_七星HD.tani			2		
617	15	2			0	data\source\player\m1\动作\m1s03cy气技能15b_七星HD.tani			2		
618	14	2			0	data\source\player\m1\动作\m1scy03纯阳技能10_八卦洞玄hd.tani			2		
619	55	2			1	data\source\player\m1\动作\m1scy03聚气01_九转HD.tani			2		
620	14	2			0	data\source\player\m1\动作\m1scy03气攻击01_九转HD.tani			2		
621	14	2			0	data\source\player\M1\动作\M1s03cy技能13a_生太极HD.tani			2		
622	14	2			0	data\source\player\m1\动作\m1s03cy技能14b_化三清HD.tani			2		
623	55	2			1	data\source\player\m1\动作\m1s03cy气技能12a_万世hd.tani			2		
624	14	2			0	data/source/player/m1/动作/m1s03cy技能16b_生太极hd.tani			2		
625	14	2			0	data\source\player\M1\动作\M1s03cy技能13a_生太极HD.tani			2		
626	14	2			0	data\source\player\m1\动作\m1s03cy技能15b_破苍穹HD.tani			2		
627	55	2		1.15	1	data\source\player\M1\动作\M1scy03聚气01-07.tani			2		
628	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能05-04.tani			2		
629	55	2		1.15	1	data\source\player\M1\动作\M1scy03聚气01-08.tani			2		
630	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能05-05.tani			2		
631	14	2			0	data\source\player\M1\动作\M1s03cy技能13a_生太极HD.tani			2		
632	14	2			0	data\source\player\m1\动作\m1s03cy技能17b_碎星辰HD.tani			2		
633	14	2			0	data\source\player\M1\动作\M1s03cy技能13a_生太极HD.tani			2		
634	14	2			0	data\source\player\m1\动作\m1s03cy技能18b_吞日月HD.tani			2		
635	15	2			0	data\source\player\m1\动作\m1s03cy技能13b_镇山河.tani			2		
636	14	2			0	data\source\player\m1\动作\m1s03cy剑技能16_乾坤HD.tani			2		
637	55	2		1.15	1	data\source\player\M1\动作\M1scy03聚气01-11.tani			2		
638	14	2		1.15	0	data\source\player\M1\动作\M1s03cy技能11_坐忘HD.tani			2		
639	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能05-08.tani			2		
640	14	2		1.15	0	data\source\player\M1\动作\M1scy03气攻击01-07.tani			2		
641	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能05-09.tani			2		
642	14	2			0	data\source\player\m1\动作\m1s03cy技能12a_梯云纵hd.tani			2		
643	14	2			0	data\source\player\m1\动作\m1scy03技能02_御风HD.tani			2		
644	14	2		1.15	0	data\source\player\M1\动作\M1scy03技能04-04.tani			2		
645	16				0	data\source\player\m1\动作\m1s03cy技能12b_梯云纵hd.tani			2		
646	17			1.15	1	data\source\player\M1\动作\M1s03cy技能12d.ani			2		
647	18				0	data\source\player\m1\动作\m1s03cy技能12c_梯云纵hd.tani			2		
648	15	2		1.15	0	data\source\player\M1\动作\M1scy03纯阳技能22.tani			2		
649	14	2			0	data\source\player\m1\动作\m1s03cy气技能13_五方HD.tani			2		
650	14	2			0	data\source\player\m1\动作\m1s03cy技能19_紫气东来hd.tani			2		
651	15	2			0	data\source\player\m1\动作\m1s03cy剑技能17a_剑冲阴阳HD.tani			2		
652	30	2			0	data\source\player\m1\动作\m1s03cy剑技能17b_剑冲阴阳HD.tani			2		
653	15	2			0	data/source/player/M1/动作/M1s03cy剑技能18_八荒HD.tani			2		
654	52	1		1.15	1	Data\source\player\M1\动作\M1swh01蓄力03_吟唱HD.tani			2		
655	52	2			0	data\source\player\M1\动作\M1scy03画影残月a_01hd.tani			2		
656	29	2		1.15	1	data\source\player\M1\动作\M1scy03画影残月b.ani			2		
