ID	Name	DisplayName	Perform	Broadcast	MaxLootRange	bCanPK	bCanDuel	Type	MaxCopyCount	FarmerMaxCopyCount	MinPlayerCount	MaxPlayerCount	MaxFullLevelPlayerCount	MaxFarmerCount	KeepTime	ManualReset	RefreshCycle	RefreshOffset	MapDrop	ReviveInSitu	UseLastEntry	LimitTimes	BanSkillMask	BattleRelationMask	RevieCycle	AllScenePlayerInFight	ResourcePath	MiniMapResourcePath	ScriptFile	LoginIntervalTime	PreQueuePlayerCount	DoNotGoThroughRoof	QuestCountAchID	CampType	FightList	NeedCampBuff	MaxMapLevel	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	MapCostThew	InvalidBuffMask	SingleMap	BanChangeTalent	CanSprint	DisableChangeEquip	DisableTalk	QueueForSwitchWhenFull	CampQueue	MaxNeutralPlayerCount	MaxGoodPlayerCount	MaxEvilPlayerCount	InvalidEnchantMask	ForceCheckProgress	IsTongWarMap	MaxCastleVIPPlayerCount	CanJoinCastleVIPQueue	BanTradeItemMask	CanTradeMoney	BanEquipItemMask	CanExistItemMask	IsBattlefield	IsDungeonRoleProgressMap	MapCostVigor	SyncTempData	IsTongLeagueMap	OperationMask	EnableNav	EnableNavAutoFly	AutoSelectIndex	LackMapPakBitIndex	NavWaterG
439	浪客行_荻花洞窟	浪客行·雾荧洞	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_荻花洞窟\浪客行_荻花洞窟.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
440	浪客行_黑戈壁	浪客行·阴风峡	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_黑戈壁\浪客行_黑戈壁.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
441	浪客行_九寨沟	浪客行·翡翠瑶池	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_九寨沟\浪客行_九寨沟.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
442	浪客行_明教	浪客行·胡杨林道	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_明教\浪客行_明教.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
443	浪客行_永王行宫_仙侣庭园	浪客行·浮景峰	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_永王行宫_仙侣庭园\浪客行_永王行宫_仙侣庭园.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
444	蔷薇列岛	蔷薇列岛	100	1	2	1	1	0	1		1	1000	900	50	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\蔷薇列岛\蔷薇列岛.jsonmap			0	0	0	7244	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	1	100	450	450	2					1	1	1	0							1	1			10
445	凌雪阁_江南府邸	江南府邸	100	1	4	0	0	1	4096	300	1	1			2	0	0	0		1	1	0	8	0	0	0	data\source\maps\凌雪阁_江南府邸\凌雪阁_江南府邸.jsonmap			20	0	0		1	0	0	0	 	0	16	0	0	0	0		0	0	0	0			1	0	0	0	0	2	0		0	0	1	1	1	0							1	0			10
446	试炼之地	试炼之地	100	1	2	0	0	1	4096		1	1			1	1	0	0		0	0	0	131	0	0	0	data\source\maps\试炼之地\试炼之地.jsonmap			0	0	0		1	0	0	0	0	0	2	0	0	0	0		32	1	0	0			1	0	0	0	0	1	0				1	1	1	0							0	0			10
447	HD商城_001	HD商城_001	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD商城_001\HD商城_001.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
448	HD登陆界面_凌雪阁003	HD登陆界面_凌雪阁003	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD登陆界面_凌雪阁003\HD登陆界面_凌雪阁003.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
450	miniscene角色光照无地形	miniscene角色光照无地形	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD登陆界面_凌雪阁003\HD登陆界面_凌雪阁003.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
451	雪山温泉	雪山温泉	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	0	0	0	0	data\source\maps\雪山温泉\雪山温泉.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			50			7	1	0			10
452	范阳夜变	范阳夜变	100	3	6	0	0	1	1024		1	10			5	0	4320	6180		0	1	0	128	0	0	0	data\source\maps\范阳夜变\范阳夜变.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
453	25人普通范阳夜变	25人普通范阳夜变	100	3	6	0	0	1	1024		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\范阳夜变\范阳夜变.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
454	25人英雄范阳夜变	25人英雄范阳夜变	100	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\范阳夜变\范阳夜变.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
455	扬州_广陵邑_家园	广陵邑	100	1	2	0	0	5	1600		1	250	250		30	0	0	0		1	0	0	0	0	0	0	data\source\maps\扬州_广陵邑_家园\扬州_广陵邑_家园.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	0			10
457	望扬镇_单房屋测试	望扬镇_单房屋测试	100	1	2	0	1	0	1		1	1500	1200		10	0	0	0		1	0	0	0	0	0	0	data\source\maps\望扬镇_单房屋测试\望扬镇_单房屋测试.jsonmap			0	0	0		1	0	0		0	1	16	1	0	0	1		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
458	1024_昼夜循环_家园	1024_昼夜循环_家园	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\1024_昼夜循环_家园\1024_昼夜循环_家园.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
459	范阳	范阳	100	2	2	0	1	0	1		1	1800	1500	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\范阳夜变\范阳夜变.jsonmap	data\source\maps\范阳		0	0	0		4	0	0		0	1	16	0	0	0	1		0	0	0	0			1	0	0	0	0	2	0				1	1	1	0							0	0			10
460	1024_格子图	1024_格子图	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\1024_格子图\1024_格子图.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
461	浪客行_樱花林	浪客行·落樱林	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_樱花林\浪客行_樱花林.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
462	九寨沟_家园	九寨沟·镜海	100	1	2	0	0	5	1600		1	250	250		30	0	0	0		1	0	0	0	0	0	0	data\source\maps\九寨沟_家园\九寨沟_家园.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	0			10
463	七秀_家园	七秀_家园	100	1	2	0	1	0	1		1	1500	1200		10	0	0	0		1	0	0	0	0	0	0	data\source\maps\七秀_家园\七秀_家园.jsonmap			0	0	0		1	0	0		0	1	16	1	0	0	1		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
464	衍天宗	衍天宗	100	1	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\衍天宗\衍天宗.jsonmap			0	0	0	8644	1	0	0		0	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1	1		10
465	望扬镇_单房屋	望扬镇_单房屋	100	1	2	0	1	0	1		1	1500	1200		10	0	0	0		1	0	0	0	0	0	0	data\source\maps\望扬镇_单房屋\望扬镇_单房屋.jsonmap			0	0	0		1	0	0		0	1	16	1	0	0	1		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
466	HD家园商城001	HD家园商城001	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD家园商城001\HD家园商城001.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
467	衍天宗_幻灵境	幻灵境	100	1	4	0	0	1	4096	300	1	1			2	0	0	0		1	1	0	8	0	0	0	data\source\maps\衍天宗_幻灵境\衍天宗_幻灵境.jsonmap			20	0	0		1	0	0	0	 	0	16	0	0	0	0		0	0	0	0			1	0	0	0	0	2	0		0	0	1	1	1	0							1	0			10
468	藏剑山庄_乱世_剑冢惊变	剑冢惊变	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\藏剑山庄_乱世_剑冢惊变\藏剑山庄_乱世_剑冢惊变.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			75				1	0			10
469	英雄藏剑山庄_乱世_剑冢惊变	英雄剑冢惊变	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\藏剑山庄_乱世_剑冢惊变\藏剑山庄_乱世_剑冢惊变.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
470	2020_828	星海蜃影·零	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
471	扬州_枫叶泊_家园	枫叶泊·乐苑	100	1	2	0	0	5	500		1	250	250		30	0	0	0		1	0	0	0	0	0	0	data\source\maps\扬州_枫叶泊_家园\扬州_枫叶泊_家园.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	0			10
473	万花_乱世	万花·乱世	100	1	2	1	1	0	1		1	1000	900	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\万花_乱世\万花_乱世.jsonmap			0	0	0	8665	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	1	100	450	450	2					1	1	1	0							1	1			10
474	七秀_乱世	七秀·乱世	100	1	2	1	1	0	1		1	1000	900	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\七秀_乱世\七秀_乱世.jsonmap			0	0	0	8675	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	1	100	450	450	2					1	1	1	0							1	1			10
475	少林_乱世	少林·乱世	100	1	2	1	1	0	1		1	1000	900	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\少林_乱世\少林_乱世.jsonmap			0	0	0	8689	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	1	100	450	450	2					1	1	1	0							1	1			10
476	衍天宗_梦入集真岛	梦入集真岛	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\衍天宗_梦入集真岛\衍天宗_梦入集真岛.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			50				1	0			10
477	七秀_乱世_梧桐山庄	梧桐山庄	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\七秀_乱世_梧桐山庄\七秀_乱世_梧桐山庄.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			75				1	0			10
478	英雄七秀_乱世_梧桐山庄	英雄梧桐山庄	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\七秀_乱世_梧桐山庄\七秀_乱世_梧桐山庄.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
479	少林_乱世_罗汉门	罗汉门	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\少林_乱世_罗汉门\少林_乱世_罗汉门.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1	0	0	0	0	1	1				1	1	1	0			75				1	0			10
480	英雄少林_乱世_罗汉门	英雄罗汉门	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\少林_乱世_罗汉门\少林_乱世_罗汉门.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1	0	0	0	0	1	1				1	1	1	0			120				1	0			10
481	英雄衍天宗_梦入集真岛	英雄梦入集真岛	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\衍天宗_梦入集真岛\衍天宗_梦入集真岛.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
482	少林_乱世_达摩洞	达摩洞	110	3	6	0	0	1	1024		1	10			5	0	4320	6180		0	1	0	128	0	0	0	data\source\maps\少林_乱世_达摩洞\少林_乱世_达摩洞.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
483	25人普通达摩洞	25人普通达摩洞	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\少林_乱世_达摩洞\少林_乱世_达摩洞.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
484	25人英雄达摩洞	25人英雄达摩洞	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\少林_乱世_达摩洞\少林_乱世_达摩洞.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
486	扬州_枫叶泊天苑_家园	枫叶泊·天苑	100	1	2	0	0	5	500		1	250	250		30	0	0	0		1	0	0	0	0	0	0	data\source\maps\扬州_枫叶泊天苑_家园\扬州_枫叶泊天苑_家园.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	0			10
487	镜花别院	镜花别院	100	3	6	0	0	1	4096		1	1			2	1	0	420		0	1	0	128	0	0	0	data\source\maps\镜花别院\镜花别院.jsonmap			0	0	0		1	1	0		0	0	2	0	0	0	0		128	0	0	0			1					2	1				1	1	1	0		1	120				0	0			10
488	藏剑山庄_乱世	藏剑山庄·乱世	100	1	2	1	1	0	1		1	1000	900	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\藏剑山庄_乱世\藏剑山庄_乱世.jsonmap			0	0	0	8702	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	1	100	450	450	2					1	1	1	0							1	1			10
489	万花_乱世_三星望月	月落三星	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\万花_乱世_三星望月\万花_乱世_三星望月.jsonmap			0	0	1		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			75				1	0			10
490	英雄万花_乱世_三星望月	英雄月落三星	100	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\万花_乱世_三星望月\万花_乱世_三星望月.jsonmap			0	0	1		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
491	2020_828	星海蜃影·一	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
492	2020_828	星海蜃影·二	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
493	2020_828	星海蜃影·三	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
494	2020_828	星海蜃影·四	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
495	2020_828	星海蜃影·五	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
496	2020_828	星海蜃影·六	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
497	2020_828	星海蜃影·七	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
498	2020_828	星海蜃影·八	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
499	2020_828	星海蜃影·九	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
500	2020_828	星海蜃影·十	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
501	2020_828	星海蜃影·十一	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
502	2020_828	星海蜃影·十二	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
503	2020_828	星海蜃影·十三	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
504	2020_828	星海蜃影·十四	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
505	2020_828	星海蜃影·十五	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
506	2020_828	星海蜃影·十六	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
507	2020_828	星海蜃影·十七	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
508	2020_828	星海蜃影·十八	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
509	2020_828	星海蜃影·十九	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
510	2020_828	星海蜃影·二十	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2020_828\2020_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
511	龙泉府_风雪镜泊湖	龙泉府_风雪镜泊湖	100	2	2	0	1	0	1		1	1800	1500	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\龙泉府_镜泊湖\龙泉府_镜泊湖.jsonmap	data\source\maps\龙泉府_风雪镜泊湖		0	0	0		4	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1			10
512	白龙绝境	白龙绝境	100	4	5	0	0	2	512		1	118			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\白龙绝境\白龙绝境.jsonmap			0	0	0		5	0	0		0	0	4	0	0	0	0		8	0	1	1			1	0	0	0	0	2	0				4	0	2	1	1					7	0	0			10
513	衍天宗_幻灵境_和平	幻灵境	100	1	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\衍天宗_幻灵境\衍天宗_幻灵境.jsonmap	data\source\maps\衍天宗_幻灵境		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	0			1	0	0	0	0	2	0				1	1	1	0							1	1	1		10
514	HD登陆界面_衍天宗001	HD登陆界面_衍天宗001	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD登陆界面_衍天宗001\HD登陆界面_衍天宗001.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
515	帮会联赛	雪龙风原	100	2	5	0	0	0	512		1	210			120	0	0	0		0	1	0	0	2	160	0	data\source\maps\帮会联赛\帮会联赛.jsonmap			0	0	0		5	0	0		0	0	8	0	0	0	0		256	0	0	0			1	0	0	0	0	2	0				1	1	1	0	0			1		7	0	0			10
516	1024_昼夜循环_标准2020	1024_昼夜循环_标准2020	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\1024_昼夜循环_标准2020\1024_昼夜循环_标准2020.jsonmap			0	0	0		4	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
517	少林_乱世_修罗挑战	少林_乱世_修罗挑战	110	3	6	0	0	1	512		1	25			1	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\少林_乱世_修罗挑战\少林_乱世_修罗挑战.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	0				1	1	1	0			120	1		7	0	0			10
518	白帝江关	白帝江关	110	3	6	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\白帝江关\白帝江关.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
519	25人普通白帝江关	25人普通白帝江关	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\白帝江关\白帝江关.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
520	25人英雄白帝江关	25人英雄白帝江关	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\白帝江关\白帝江关.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
521	相州_漳水南路	英雄漳水南路	110	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\相州_漳水南路\相州_漳水南路.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
522	挑战相州_漳水南路	挑战漳水南路	110	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\相州_漳水南路\相州_漳水南路.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
523	相州_北墟河堤	北墟河堤	100	2	2	0	1	0	1		1	1600	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\相州_漳水南路\相州_漳水南路.jsonmap	data\source\maps\相州_北墟河堤		0	0	0		4	0	0	0	0	1	16	0	0	0	1		0	0	0	0			1	0	0	0	0	2	0				1	1	1	0							1	1			10
524	赤岬山城	赤岬山城	110	2	2	0	1	0	1		1	1800	1500	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\白帝江关\白帝江关.jsonmap	data\source\maps\赤岬山城		0	0	0		4	0	0	0	0	1	16	0	0	0	1		0	0	0	0			1	0	0	0	0	2	0				1	1	1	0							1	1			10
525	黑山林海	黑山林海	100	2	2	1	1	0	1		1	1600	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\黑山林海\黑山林海.jsonmap			0	0	1	9500	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							1	1			10
526	北天药宗	北天药宗	100	2	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\北天药宗\北天药宗.jsonmap			0	0	0	9463	1	0	0		0	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1	1		10
